,patent_no,url,title,issue_date,date,num_inventor,num_pc,num_npc,num_rb,num_class,num_le
1573,5852016,https://www.google.com/patents/US5852016,Quinoxaline derivatives useful in therapy,12/22/98,22-Dec-98,3,7,0,1,33,7
1574,5852031,https://www.google.com/patents/US5852031,"2,7-substituted octahydro-1H-pyrido 1,2-a!pyrazine derivatives",12/22/98,22-Dec-98,3,24,36,11,27,5
1575,5852038,https://www.google.com/patents/US5852038,Substituted 3-aminoquinuclidines,12/22/98,22-Dec-98,5,8,0,14,9,5
1576,5852040,https://www.google.com/patents/US5852040,"Neuroprotective 3,4-dihydro-2(1H)-quinolone compounds",12/22/98,22-Dec-98,1,13,26,0,7,4
1577,5852059,https://www.google.com/patents/US5852059,"Use of droloxifene for the treatment of protastic disease, endometriosis and obesity",12/22/98,22-Dec-98,1,5,34,26,15,5
1578,5853758,https://www.google.com/patents/US5853758,Preparation of tablets of increased strength,12/29/98,29-Dec-98,1,21,4,42,18,4
1579,5854232,https://www.google.com/patents/US5854232,Acyclic anc cyclic amides as neurotransmitter release enhancers,12/29/98,29-Dec-98,5,2,0,4,97,4
1580,5854239,https://www.google.com/patents/US5854239,Diazabicyclic neuokinin antagonists,12/29/98,29-Dec-98,2,3,2,5,22,4
1581,5854256,https://www.google.com/patents/US5854256,Quinuclidine derivatives,12/29/98,29-Dec-98,2,5,0,1,26,4
1582,5854262,https://www.google.com/patents/US5854262,Aminomethylene substituted non-aromatic heterocycles and use as substance P antagonists,12/29/98,29-Dec-98,2,3,0,2,21,4
1583,5854275,https://www.google.com/patents/US5854275,Cyclic imide derivatives,12/29/98,29-Dec-98,1,3,2,11,24,4
1584,5855894,https://www.google.com/patents/US5855894,Pasteurella haemolytica type A-1 bacterin-toxoid vaccine,1/5/99,5-Jan-99,4,11,40,19,18,3
1585,5859011,https://www.google.com/patents/US5859011,Dihydropyridine derivatives as bradykinin antagonist,1/12/99,12-Jan-99,7,3,1,5,45,6
1586,5859044,https://www.google.com/patents/US5859044,כ_-adrenergic agonists,1/12/99,12-Jan-99,2,1,12,81,15,4
1587,5859703,https://www.google.com/patents/US5859703,Spectrophotometric analysis,1/12/99,12-Jan-99,3,10,8,27,17,5
1588,5861393,https://www.google.com/patents/US5861393,Antithrombotic amidinophenylalanine and amidinopyridylalanine derivatives,1/19/99,19-Jan-99,3,0,2,43,13,4
1589,5861402,https://www.google.com/patents/US5861402,"1,4-dihydropyridine compounds",1/19/99,19-Jan-99,1,2,1,2,35,5
1590,5861438,https://www.google.com/patents/US5861438,Combination therapy to prevent bone loss parathyroid hormone and estrogen agonists,1/19/99,19-Jan-99,2,8,0,14,16,5
1591,5861510,https://www.google.com/patents/US5861510,Arylsulfonyl hydroxamic acid derivatives as MMP and TNF inhibitors,1/19/99,19-Jan-99,2,7,0,223,66,6
1592,5863917,https://www.google.com/patents/US5863917,Quinoxaline derivatives useful in therapy,1/26/99,26-Jan-99,2,7,1,1,21,4
1593,5863949,https://www.google.com/patents/US5863949,Arylsulfonylamino hydroxamic acid derivatives,1/26/99,26-Jan-99,2,4,2,218,37,5
1594,5866578,https://www.google.com/patents/US5866578,Substituted pyrimidines for control of diabetic complications,2/2/99,2-Feb-99,4,1,0,60,24,4
1595,5869499,https://www.google.com/patents/US5869499,Benzyloxyquinuclidines as substance P antagonists,2/9/99,9-Feb-99,2,24,4,4,25,6
1596,5869511,https://www.google.com/patents/US5869511,Isoxazoline compounds as inhibitors of TNF release,2/9/99,9-Feb-99,2,17,14,21,31,5
1597,5876752,https://www.google.com/patents/US5876752,Use of interfacially-polymerized membranes in delivery devices,3/2/99,2-Mar-99,3,74,17,37,28,5
1598,5883080,https://www.google.com/patents/US5883080,Antiparastic auermectin derivatives,3/16/99,16-Mar-99,3,3,2,10,18,3
1599,5883094,https://www.google.com/patents/US5883094,Benzimidazolone derivatives with central dopaminergic activity,3/16/99,16-Mar-99,5,11,11,58,18,5
1600,5883106,https://www.google.com/patents/US5883106,5-lipoxygenase inhibitors,3/16/99,16-Mar-99,4,5,0,55,92,5
1601,5883131,https://www.google.com/patents/US5883131,Cyclic sulfone derivatives,3/16/99,16-Mar-99,3,8,1,8,18,4
1602,5885959,https://www.google.com/patents/US5885959,Cyclic peptide compounds and their production process,3/23/99,23-Mar-99,5,1,0,1,16,6
1603,5886008,https://www.google.com/patents/US5886008,5-arylindole derivatives,3/23/99,23-Mar-99,1,19,11,4,56,4
1604,5886009,https://www.google.com/patents/US5886009,Quinuclidine derivative as a substance P antagonist,3/23/99,23-Mar-99,4,5,14,4,26,4
1605,5889010,https://www.google.com/patents/US5889010,Benzimidazole derivatives having dopaminergic activity,3/30/99,30-Mar-99,5,25,22,16,15,5
1606,5889042,https://www.google.com/patents/US5889042,Method of treating diseases and conditions with estrogen agonists and antagonists,3/30/99,30-Mar-99,2,48,4,50,28,5
1607,5889144,https://www.google.com/patents/US5889144,Fused somatotropin epitopic peptides that potentiate growth hormone activity,3/30/99,30-Mar-99,6,7,18,56,20,7
1608,5891727,https://www.google.com/patents/US5891727,Acidic polycyclic ether useful as an anticoccidial agent and as a growth promotant,4/6/99,6-Apr-99,4,4,1,0,20,4
1609,5892040,https://www.google.com/patents/US5892040,Process for the manufacture of a tricyclic compound,4/6/99,6-Apr-99,2,10,6,0,15,8
1610,5900413,https://www.google.com/patents/US5900413,Treatment of H. pylori infections,5/4/99,4-May-99,2,4,55,1,24,4
1611,5900415,https://www.google.com/patents/US5900415,Certain substituted benzylamine derivatives; a new class of neuropeptide Y1 specific ligands,5/4/99,4-May-99,4,4,25,13,39,6
1612,5902778,https://www.google.com/patents/US5902778,Post foaming gel shaving composition,5/11/99,11-May-99,3,15,0,76,27,11
1613,5902830,https://www.google.com/patents/US5902830,Use of droloxifene for the treatment of cardiovascular disease,5/11/99,11-May-99,3,5,36,2,15,3
1614,5905034,https://www.google.com/patents/US5905034,Method for precipitating natural avermectins,5/18/99,18-May-99,1,2,2,2,15,5
1615,5908930,https://www.google.com/patents/US5908930,"5,10-dihydropyrimdo 4,5-b!quinolin-4(1H)-one tyrosine kinase inhibitors",6/1/99,1-Jun-99,1,3,8,14,6,5
1616,D410842,https://www.google.com/patents/USD410842,Bottle protecting container,6/8/99,8-Jun-99,3,0,0,4,1,0
1617,5911999,https://www.google.com/patents/US5911999,Vaccine based on TGEV for protection of dogs against canine coronavirus,6/15/99,15-Jun-99,2,7,28,5,16,5
1618,5912244,https://www.google.com/patents/US5912244,Benzopyrans,6/15/99,15-Jun-99,2,16,0,10,43,6
1619,5912357,https://www.google.com/patents/US5912357,Indole derivatives as 5-כ±-reductase-1-inhibitors,6/15/99,15-Jun-99,3,5,0,5,34,5
1620,5914092,https://www.google.com/patents/US5914092,Fermentation tank sample valve steam sterilization apparatus,6/22/99,22-Jun-99,1,1,0,3,13,5
1621,5914329,https://www.google.com/patents/US5914329,Dimesylate salts of neuropeptide Y ligands,6/22/99,22-Jun-99,4,1,2,5,14,4
1622,5916545,https://www.google.com/patents/US5916545,Antifungal nail solution,6/29/99,29-Jun-99,4,14,0,25,14,4
1623,5916902,https://www.google.com/patents/US5916902,"Processes and intermediates for preparing 5, 7-dihydro-3- 2-(1-benzylpiperidin-4-yl)ethyl-!6H-pyrrolo- 4, 5-F!-1, 2-benzisoxazol-6-one",6/29/99,29-Jun-99,2,4,2,3,10,5
1624,5917034,https://www.google.com/patents/US5917034,Antithrombotic n-amidinopiperidine and benzamidine derivatives,6/29/99,29-Jun-99,3,6,2,1,32,4
1625,5919795,https://www.google.com/patents/US5919795,"Biphenyl-2-carboxylic acid-tetrahydro-isoquinolin-6-yl amide derivatives, their preparation and their use as inhibitors of microsomal triglyceride transfer protein and/or apolipoprotein B (Apo B) secretion",7/6/99,6-Jul-99,3,12,8,86,45,5
1626,5919809,https://www.google.com/patents/US5919809,3-substituted-2-oxindole derivatives,7/6/99,6-Jul-99,3,13,31,4,83,4
1627,5919925,https://www.google.com/patents/US5919925,2-isocephem and oxacephem derivatives and use as antibacterial agents,7/6/99,6-Jul-99,3,2,2,21,14,4
1628,5922747,https://www.google.com/patents/US5922747,Indole derivatives as steroid 5כ±-reductase inhibitors,7/13/99,13-Jul-99,3,0,0,0,14,4
1629,5929240,https://www.google.com/patents/US5929240,Process and intermediates for preparing naphthyridonecarboxylic acid salts,7/27/99,27-Jul-99,4,2,0,2,5,4
1630,5932566,https://www.google.com/patents/US5932566,Ansamycin derivatives as antioncogene and anticancer agents,8/3/99,3-Aug-99,3,2,0,130,11,4
1631,5932581,https://www.google.com/patents/US5932581,Method of reducing tissue damage associated with ischemia,8/3/99,3-Aug-99,7,3,8,5,21,4
1632,5932594,https://www.google.com/patents/US5932594,Muscarinic receptor antagonists,8/3/99,3-Aug-99,2,19,6,33,29,5
1633,5935960,https://www.google.com/patents/US5935960,"Pro-drugs of 5-(2-(4-(1,2-benzisothiazol-3-yl)-1-piperazinyl)ethyl)-6-chloro-1,3-dihydro-2H-indol-2-one",8/10/99,10-Aug-99,2,3,0,12,10,5
1634,5935962,https://www.google.com/patents/US5935962,Use of כ±1 -adrenoreceptor antagonists in the prevention and treatment of cancer,8/10/99,10-Aug-99,3,7,8,4,24,5
1635,5936089,https://www.google.com/patents/US5936089,Dipeptides which promote release of growth hormone,8/10/99,10-Aug-99,4,11,2,133,74,5
1636,5939398,https://www.google.com/patents/US5939398,Hypocholesterolemic agents,8/17/99,17-Aug-99,1,4,0,16,8,4
1637,5939433,https://www.google.com/patents/US5939433,Quinuclidine derivatives,8/17/99,17-Aug-99,7,3,0,12,25,3
1638,5939452,https://www.google.com/patents/US5939452,"Benzopyran and benzo-fused compounds, their preparation and their use as leukotriene B4' (LTB4) antagonists",8/17/99,17-Aug-99,3,12,30,6,58,5
1639,5939550,https://www.google.com/patents/US5939550,Process for preparing derivatives of azabicyclo naphthyridine carboxylic acid comprising a dipeptide,8/17/99,17-Aug-99,4,4,2,3,10,4
1640,5942524,https://www.google.com/patents/US5942524,5-arylindole derivatives,8/24/99,24-Aug-99,1,4,0,2,29,4
1641,5942619,https://www.google.com/patents/US5942619,Quinolone compounds for the treatment of disorders caused by helicobacter pylori,8/24/99,24-Aug-99,6,0,4,5,19,5
1642,5945087,https://www.google.com/patents/US5945087,Cyclodextrins in dental products,8/31/99,31-Aug-99,2,13,5,34,21,7
1643,5945088,https://www.google.com/patents/US5945088,Taste masking of phenolics using citrus flavors,8/31/99,31-Aug-99,2,29,3,28,27,7
1644,5945118,https://www.google.com/patents/US5945118,Indole derivative for the treatment of migraine,8/31/99,31-Aug-99,2,2,0,0,11,5
1645,5946088,https://www.google.com/patents/US5946088,Apparatus for mixing and detecting on-line homogeneity,8/31/99,31-Aug-99,1,15,42,66,13,6
1646,5948390,https://www.google.com/patents/US5948390,Stable zinc/citrate/CPC oral rinse formulations,9/7/99,7-Sep-99,2,49,0,85,28,6
1647,5948781,https://www.google.com/patents/US5948781,Adamantyl substituted oxindoles as pharmaceutical agents,9/7/99,7-Sep-99,2,1,4,3,29,5
1648,5948799,https://www.google.com/patents/US5948799,Method for improving morbidity and/or mortality,9/7/99,7-Sep-99,1,3,13,37,61,5
1649,5948809,https://www.google.com/patents/US5948809,"(-) cis-6(S)-phenyl-5(R) 4-(2-pyrrolidin-1-yl ethoxy) phenyl!-5,6,7,8-tetrahydronaphthalen-2-ol-D-tartrate",9/7/99,7-Sep-99,2,3,2,23,28,3
1650,5948813,https://www.google.com/patents/US5948813,Method of preventing allograft rejection,9/7/99,7-Sep-99,2,2,4,0,30,7
1651,5952322,https://www.google.com/patents/US5952322,Method of reducing tissue damage associated with non-cardiac ischemia using glycogen phosphorylase inhibitors,9/14/99,14-Sep-99,4,11,20,46,34,4
1652,5952326,https://www.google.com/patents/US5952326,"Tetralin and chroman derivatives useful in the treatment of asthma, arthritis and related diseases",9/14/99,14-Sep-99,4,12,8,6,36,4
1653,5952369,https://www.google.com/patents/US5952369,Pyrrolidinyl hydroxamic acid compounds and their production process,9/14/99,14-Sep-99,1,1,2,5,46,4
1654,D413972,https://www.google.com/patents/USD413972,Pharmaceutical tablet,9/14/99,14-Sep-99,1,0,7,1,1,0
1655,D413973,https://www.google.com/patents/USD413973,Pharmaceutical tablet,9/14/99,14-Sep-99,1,0,7,1,1,0
1656,5955297,https://www.google.com/patents/US5955297,Expression plasmids for improved production of heterologous protein in bacteria,9/21/99,21-Sep-99,1,24,46,2,15,3
1657,5955611,https://www.google.com/patents/US5955611,Process for preparing sildenafil,9/21/99,21-Sep-99,2,3,2,30,23,4
1658,D414259,https://www.google.com/patents/USD414259,Pharmaceutical tablet,9/21/99,21-Sep-99,1,0,7,0,1,0
1659,5958948,https://www.google.com/patents/US5958948,Substituted pyrazoles as CRF antagonists,9/28/99,28-Sep-99,3,2,0,5,11,4
1660,5958953,https://www.google.com/patents/US5958953,Substituted indazole derivatives,9/28/99,28-Sep-99,1,1,1,24,33,5
1661,D414551,https://www.google.com/patents/USD414551,Pharmaceutical tablet,9/28/99,28-Sep-99,1,0,7,0,1,0
1662,D414552,https://www.google.com/patents/USD414552,Pharmaceutical tablet,9/28/99,28-Sep-99,1,0,7,0,1,0
1663,5962457,https://www.google.com/patents/US5962457,"2,3 Disubstituted- (5,6)-heteroarylfused-pyrimidine-4-ones",10/5/99,5-Oct-99,3,12,61,19,40,5
1664,5962479,https://www.google.com/patents/US5962479,Corticotropin releasing factor antagonists,10/5/99,5-Oct-99,1,8,18,119,147,5
1665,5962659,https://www.google.com/patents/US5962659,Anthelmintic milbemycins and avermectins,10/5/99,5-Oct-99,5,1,0,1,19,5
1666,5965445,https://www.google.com/patents/US5965445,"Polycyclic ether antibiotic having anthelmintic, anticoccidial and growth promotant activity",10/12/99,12-Oct-99,4,2,0,0,14,4
1667,5965553,https://www.google.com/patents/US5965553,Squalene synthetase inhibitors,10/12/99,12-Oct-99,5,9,2,33,28,5
1668,5965745,https://www.google.com/patents/US5965745,Indole carbamates as leukotriene antagonists,10/12/99,12-Oct-99,2,3,2,7,30,5
1669,D415272,https://www.google.com/patents/USD415272,Pharmaceutical tablet,10/12/99,12-Oct-99,1,0,7,0,1,0
1670,5968923,https://www.google.com/patents/US5968923,(Azetidin-1-ylalkyl) lactams as tachykinin antagonists,10/19/99,19-Oct-99,4,17,0,10,83,5
1671,5968944,https://www.google.com/patents/US5968944,Substituted pyrazoles as corticotropin-releasing factor (CRF) antagonists,10/19/99,19-Oct-99,3,3,0,1,26,5
1672,5968950,https://www.google.com/patents/US5968950,Apo B-secretion/MTP inhibitor hydrochloride salt,10/19/99,19-Oct-99,3,7,4,34,19,5
1673,5968969,https://www.google.com/patents/US5968969,"Stable, long acting salts of carboxamides for the treatment of joint disease",10/19/99,19-Oct-99,1,5,2,3,22,6
1674,5969813,https://www.google.com/patents/US5969813,Vial autosampler,10/19/99,19-Oct-99,2,16,0,1,6,6
1675,5972930,https://www.google.com/patents/US5972930,Pyridinylamino tricyclic compounds as substance P antagonists,10/26/99,26-Oct-99,2,6,0,0,12,6
1676,5972962,https://www.google.com/patents/US5972962,Treatment of pruritus,10/26/99,26-Oct-99,2,9,4,8,20,5
1677,5977124,https://www.google.com/patents/US5977124,כ_-adrenergic agonists,11/2/99,2-Nov-99,1,17,5,27,36,5
1678,5977131,https://www.google.com/patents/US5977131,Azaindole-ethylamine derivatives as nicotinic acetylcholine receptor binding agents,11/2/99,2-Nov-99,1,5,14,13,24,5
1679,5977142,https://www.google.com/patents/US5977142,Oxa-and thia-diazole muscarinic receptor antagonists,11/2/99,2-Nov-99,3,5,6,2,19,6
1680,5977355,https://www.google.com/patents/US5977355,Processes and intermediates for preparing 3-amino-benzo(b)azepinones,11/2/99,2-Nov-99,1,3,4,2,6,5
1681,5981500,https://www.google.com/patents/US5981500,Antiparasitic agents related to the milbemycins and avermectins,11/9/99,9-Nov-99,3,12,0,35,7,6
1682,5981560,https://www.google.com/patents/US5981560,Triazole antifungal agents,11/9/99,9-Nov-99,2,1,0,3,27,7
1683,5981762,https://www.google.com/patents/US5981762,Substituted indole-2-carboxylic acids as glucosyl transferase inhibitors,11/9/99,9-Nov-99,3,0,11,3,15,5
1684,5985912,https://www.google.com/patents/US5985912,4-hydroxy coumarin derivatives,11/16/99,16-Nov-99,3,20,14,6,9,4
1685,5985932,https://www.google.com/patents/US5985932,Inhibition of autoimmune diseases,11/16/99,16-Nov-99,2,9,14,0,4,4
1686,5989844,https://www.google.com/patents/US5989844,Method for evaluating drug metabolism and reagent compositions therefor,11/23/99,23-Nov-99,3,3,0,15,20,6
1687,5990111,https://www.google.com/patents/US5990111,Aldose reductase inhibition in preventing or reversing diabetic cardiomyopathy,11/23/99,23-Nov-99,1,8,11,18,20,6
1688,5990125,https://www.google.com/patents/US5990125,NK-1 receptor antagonists for the treatment of cancer,11/23/99,23-Nov-99,1,1,23,12,8,7
1689,5994351,https://www.google.com/patents/US5994351,Arylsulfonylamino hydroxamic acid derivatives,11/30/99,30-Nov-99,2,4,2,14,24,4
1690,5994352,https://www.google.com/patents/US5994352,5-arylindole derivatives,11/30/99,30-Nov-99,1,43,24,0,14,4
1691,5994387,https://www.google.com/patents/US5994387,Pyrrolidinyl methyl indole salt,11/30/99,30-Nov-99,1,5,2,2,11,5
1692,5998451,https://www.google.com/patents/US5998451,"Substituted tetralins, chromans and related compounds in the treatment and related compounds in the treatment of asthma, arthritis and related diseases",12/7/99,7-Dec-99,4,11,10,11,115,5
1693,5998463,https://www.google.com/patents/US5998463,Glycogen phosphorylase inhibitors,12/7/99,7-Dec-99,2,2,0,95,8,6
1694,5998623,https://www.google.com/patents/US5998623,"Process and intermediates for preparing 4'-trifluoromethylbiphenyl-2-carboxylic acid [2-(2H-[1,2,4]triazol-3-ylmethyl)-1,2,3,4-tetrahydro-isoquinolin-6-yl]-a mide",12/7/99,7-Dec-99,1,4,0,3,5,6
1695,6001822,https://www.google.com/patents/US6001822,Antiparasitic formulations,12/14/99,14-Dec-99,2,9,0,7,7,7
1696,6001856,https://www.google.com/patents/US6001856,כ_-adrenergic agonists to reduce a wasting condition,12/14/99,14-Dec-99,1,6,14,16,22,4
1697,6001860,https://www.google.com/patents/US6001860,N-aryl and N-heteroarylurea derivatives as inhibitors of acyl coenzyme A: Cholesterol acyl transferase (ACAT),12/14/99,14-Dec-99,1,27,4,82,45,4
1698,6001998,https://www.google.com/patents/US6001998,Macrocyclic lactone compounds and their production process,12/14/99,14-Dec-99,5,2,2,13,29,4
