,patent_no,url,title,issue_date,date,num_patent,num_inventor,num_pc,num_npc,num_rb,num_class,num_le,yearly_sales
1417,5654302,https://www.google.com/patents/US5654302,Prodrug esters of phenolic 2-piperidino-1-alkanols,1997-08-05,"Aug 5, 1997",1848.0,1.0,8,2,2,30,7,12504.0
1418,5656634,https://www.google.com/patents/US5656634,N-aryl and N-heteroarylamide and urea derivatives as inhibitors of acyl coenzyme A: cholesterol acyl transferase (ACAT),1997-08-12,"Aug 12, 1997",1849.0,5.0,3,0,76,41,5,12504.0
1419,5658292,https://www.google.com/patents/US5658292,Instrumentation for preparing a distal femur,1997-08-19,"Aug 19, 1997",1850.0,2.0,9,0,80,9,9,12504.0
1420,5660844,https://www.google.com/patents/US5660844,Collar to control arthropod infestations of animals,1997-08-26,"Aug 26, 1997",1851.0,2.0,7,0,8,17,7,12504.0
1421,5663188,https://www.google.com/patents/US5663188,Synergistic therapeutic compositions of angiotensin I converting enzyme inhibitors and angiotensin II antagonists and methods,1997-09-02,"Sep 2, 1997",1852.0,1.0,12,32,22,18,4,12504.0
1422,5663349,https://www.google.com/patents/US5663349,Preparation of substituted piperidenes,1997-09-02,"Sep 2, 1997",1853.0,4.0,16,32,0,27,7,12504.0
1423,5665708,https://www.google.com/patents/US5665708,Process and antiparasitic intermediates for doramectin,1997-09-09,"Sep 9, 1997",1854.0,6.0,21,8,0,19,7,12504.0
1424,5665717,https://www.google.com/patents/US5665717,"Carbacephalosporin compound, their preparation and use",1997-09-09,"Sep 9, 1997",1855.0,3.0,5,6,0,9,8,12504.0
1425,5665749,https://www.google.com/patents/US5665749,Benzisothiazoles derivatives as inhibitors of 5-lipoxygenase biosynthesis,1997-09-09,"Sep 9, 1997",1856.0,1.0,6,4,0,14,5,12504.0
1426,5665768,https://www.google.com/patents/US5665768,Heteroaryl cycloalkenyl hydroxyureas,1997-09-09,"Sep 9, 1997",1857.0,2.0,7,2,4,15,6,12504.0
1427,5667785,https://www.google.com/patents/US5667785,Vaccine for protection of cats against feline infectious peritonitis,1997-09-16,"Sep 16, 1997",1858.0,2.0,8,9,0,23,6,12504.0
1428,5668145,https://www.google.com/patents/US5668145,Amino-substituted pyrazoles having CRF antagonistic activity,1997-09-16,"Sep 16, 1997",1859.0,1.0,2,16,20,27,5,12504.0
1429,5672509,https://www.google.com/patents/US5672509,hPDE IV-C: a human phosphodiesterase IV isozyme,1997-09-30,"Sep 30, 1997",1860.0,1.0,5,39,2,7,4,12504.0
1430,5674484,https://www.google.com/patents/US5674484,Continuous cell line and vaccine against avian coccidia,1997-10-07,"Oct 7, 1997",1861.0,3.0,11,14,18,15,7,12504.0
1431,5674732,https://www.google.com/patents/US5674732,Rapamycin producer,1997-10-07,"Oct 7, 1997",1862.0,6.0,2,2,2,7,5,12504.0
1432,5677287,https://www.google.com/patents/US5677287,Antibacterial 16-membered ring macrolides containing olefins at C-20,1997-10-14,"Oct 14, 1997",1863.0,1.0,10,6,9,5,4,12504.0
1433,5677324,https://www.google.com/patents/US5677324,Benzopyranes as potassium channel openers,1997-10-14,"Oct 14, 1997",1864.0,2.0,2,2,4,37,5,12504.0
1434,5677332,https://www.google.com/patents/US5677332,Antiparasitic agents,1997-10-14,"Oct 14, 1997",1865.0,1.0,3,3,9,21,3,12504.0
1435,5677458,https://www.google.com/patents/US5677458,Method of preparing azatetralones,1997-10-14,"Oct 14, 1997",1866.0,1.0,19,2,0,8,4,12504.0
1436,5679563,https://www.google.com/patents/US5679563,"Actinomadura roseorufa for making UK-61,689",1997-10-21,"Oct 21, 1997",1867.0,2.0,5,0,0,21,7,12504.0
1437,5681858,https://www.google.com/patents/US5681858,Cycloalkyl hydroxyureas,1997-10-28,"Oct 28, 1997",1868.0,4.0,5,0,0,21,6,12504.0
1438,5684046,https://www.google.com/patents/US5684046,Hydrogenated naphthalenes and related LTB4 antagonists,1997-11-04,"Nov 4, 1997",1869.0,1.0,0,0,1,58,3,12504.0
1439,5686268,https://www.google.com/patents/US5686268,Fused proteins,1997-11-11,"Nov 11, 1997",1870.0,6.0,6,18,8,19,6,12504.0
1440,5686274,https://www.google.com/patents/US5686274,Method for precipitating natural advermectins,1997-11-11,"Nov 11, 1997",1871.0,1.0,8,2,3,14,5,12504.0
1441,5686286,https://www.google.com/patents/US5686286,hPDE IV-C: a novel human phosphodiesterase IV isozyme,1997-11-11,"Nov 11, 1997",1872.0,1.0,3,6,14,9,3,12504.0
1442,5686434,https://www.google.com/patents/US5686434,3-aryl-2-isoxazolines as antiinflammatory agents,1997-11-11,"Nov 11, 1997",1873.0,1.0,17,18,45,32,6,12504.0
1443,5686587,https://www.google.com/patents/US5686587,Intermediate for azithromycin,1997-11-11,"Nov 11, 1997",1874.0,1.0,17,10,22,9,5,12504.0
1444,5686615,https://www.google.com/patents/US5686615,Stereoselective preparation of substituted piperidines,1997-11-11,"Nov 11, 1997",1875.0,1.0,4,6,12,51,6,12504.0
1445,5686634,https://www.google.com/patents/US5686634,Process for producing 5-hydroxy-6-demethyl-6-desoxy-6-methylene-11A-chlorotetracycline,1997-11-11,"Nov 11, 1997",1876.0,2.0,3,2,1,8,4,12504.0
1446,5688804,https://www.google.com/patents/US5688804,3-Benzylamino-2-phenyl-piperidine derivatives as substance P receptor antagonists,1997-11-18,"Nov 18, 1997",1877.0,1.0,16,24,3,41,4,12504.0
1447,5688806,https://www.google.com/patents/US5688806,Spiroazacyclic derivatives as substance P antagonists,1997-11-18,"Nov 18, 1997",1878.0,2.0,6,2,7,13,4,12504.0
1448,5688809,https://www.google.com/patents/US5688809,5-heteroarylindole derivatives,1997-11-18,"Nov 18, 1997",1879.0,1.0,1,0,10,47,4,12504.0
1449,5693524,https://www.google.com/patents/US5693524,Anticoccidial composition of UK-61 689 and Actinomadura mycelium,1997-12-02,"Dec 2, 1997",1880.0,2.0,5,0,0,22,7,12504.0
1450,5695769,https://www.google.com/patents/US5695769,Pasteurella multocida toxoid vaccines,1997-12-09,"Dec 9, 1997",1881.0,4.0,0,51,21,21,8,12504.0
1451,5696126,https://www.google.com/patents/US5696126,Prodrug esters of phenolic 2-piperidino-1-alkanols,1997-12-09,"Dec 9, 1997",1882.0,1.0,9,2,0,27,5,12504.0
1452,5696141,https://www.google.com/patents/US5696141,Isoxazoline compounds as 5-lipoxygenase inhibitors,1997-12-09,"Dec 9, 1997",1883.0,2.0,17,13,0,13,5,12504.0
1453,5696146,https://www.google.com/patents/US5696146,Indole derivatives as steroid 5α-reductase inhibitors,1997-12-09,"Dec 9, 1997",1884.0,3.0,3,0,2,16,6,12504.0
1454,5697922,https://www.google.com/patents/US5697922,Delivery device having encapsulated excipients,1997-12-16,"Dec 16, 1997",1885.0,1.0,8,2,32,11,4,12504.0
1455,5698220,https://www.google.com/patents/US5698220,Asymmetric membranes in delivery devices,1997-12-16,"Dec 16, 1997",1886.0,6.0,61,10,175,24,5,12504.0
1456,5698420,https://www.google.com/patents/US5698420,Preparation of 4-deoxy-O-mycaminosyltylonolide,1997-12-16,"Dec 16, 1997",1887.0,1.0,1,4,0,11,5,12504.0
1457,5698526,https://www.google.com/patents/US5698526,Steroidal glycosides,1997-12-16,"Dec 16, 1997",1888.0,1.0,1,2,16,8,5,12504.0
1458,5698550,https://www.google.com/patents/US5698550,"Tetralin and chroman derivatives useful in the treatment of asthma, arthritis and related diseases",1997-12-16,"Dec 16, 1997",1889.0,4.0,10,8,2,68,6,12504.0
1459,5698568,https://www.google.com/patents/US5698568,Quinuclidine derivatives,1997-12-16,"Dec 16, 1997",1890.0,2.0,4,0,2,28,4,12504.0
1460,5702924,https://www.google.com/patents/US5702924,Process for preparing antiparasitic agents,1997-12-30,"Dec 30, 1997",1891.0,3.0,22,15,0,17,5,12504.0
1461,5703052,https://www.google.com/patents/US5703052,Sterodial glycosides for treating hypercholesterolemia,1997-12-30,"Dec 30, 1997",1892.0,2.0,18,74,25,13,5,12504.0
1462,5703065,https://www.google.com/patents/US5703065,Heteroarylamino and heteroarylsulfonamido substituted 3-benyzlaminomethyl piperidines and related compounds,1997-12-30,"Dec 30, 1997",1893.0,2.0,7,28,5,48,5,12504.0
1463,5703108,https://www.google.com/patents/US5703108,Bone deposition by certain prostaglandin agonists,1997-12-30,"Dec 30, 1997",1894.0,3.0,3,0,30,8,6,12504.0
1464,5705523,https://www.google.com/patents/US5705523,Pyridine- and imidazole-derived agents for cardiovascular diseases,1998-01-06,"Jan 6, 1998",1895.0,3.0,4,0,7,40,5,14704.0
1465,5705646,https://www.google.com/patents/US5705646,Substituted pyrazoles as CRF antagonists,1998-01-06,"Jan 6, 1998",1896.0,3.0,2,10,22,10,6,14704.0
1466,5707839,https://www.google.com/patents/US5707839,Genes encoding branched-chain alpha-ketoacid dehydrogenase complex from streptomyces avermitilis,1998-01-13,"Jan 13, 1998",1897.0,2.0,3,2,17,30,5,14704.0
1467,5710168,https://www.google.com/patents/US5710168,2-piperidino-1-alkanol derivatives as neuroprotective agents,1998-01-20,"Jan 20, 1998",1898.0,1.0,13,6,36,34,4,14704.0
1468,5712303,https://www.google.com/patents/US5712303,Pyrazoles and pyrazolopyrimidines having CRF antagonistic activity,1998-01-27,"Jan 27, 1998",1899.0,3.0,6,8,32,38,4,14704.0
1469,5714487,https://www.google.com/patents/US5714487,"2,7-substituted octahydro-pyrrolo 1,2-a!pyrazine derivatives",1998-02-03,"Feb 3, 1998",1900.0,1.0,6,5,2,24,7,14704.0
1470,5714628,https://www.google.com/patents/US5714628,Preparation of glutaric acid derivatives,1998-02-03,"Feb 3, 1998",1901.0,1.0,3,6,2,10,5,14704.0
1471,5716939,https://www.google.com/patents/US5716939,Amide derivatives of 16-membered ring antibiotic macrolides,1998-02-10,"Feb 10, 1998",1902.0,2.0,23,12,27,13,4,14704.0
1472,5716948,https://www.google.com/patents/US5716948,3-substituted carbacephems,1998-02-10,"Feb 10, 1998",1903.0,2.0,3,0,5,8,7,14704.0
1473,5716961,https://www.google.com/patents/US5716961,Treatment of tinnitus using neuroprotective agents,1998-02-10,"Feb 10, 1998",1904.0,1.0,0,1,43,24,5,14704.0
1474,5716965,https://www.google.com/patents/US5716965,Substituted 3-aminoquinuclidines,1998-02-10,"Feb 10, 1998",1905.0,5.0,2,2,5,9,5,14704.0
1475,5716967,https://www.google.com/patents/US5716967,Isoxazoline compounds as antiinflammatory agents,1998-02-10,"Feb 10, 1998",1906.0,1.0,14,15,90,24,6,14704.0
1476,5717102,https://www.google.com/patents/US5717102,Indole derivatives as 5-HT1 agonists,1998-02-10,"Feb 10, 1998",1907.0,2.0,11,8,8,23,4,14704.0
1477,5719190,https://www.google.com/patents/US5719190,Inhibition of myeloperoxidase activity,1998-02-17,"Feb 17, 1998",1908.0,2.0,7,0,3,4,5,14704.0
1478,5719191,https://www.google.com/patents/US5719191,"1,1,2-triphenylbut-1-ene derivatives for treating Alzheimer's disease",1998-02-17,"Feb 17, 1998",1909.0,2.0,7,2,7,6,5,14704.0
1479,5719283,https://www.google.com/patents/US5719283,Intermediates useful in the synthesis of pyrazolopyrimidinone antianginal agents,1998-02-17,"Feb 17, 1998",1910.0,3.0,12,2,116,5,3,14704.0
1480,5719286,https://www.google.com/patents/US5719286,Process and intermediates for bis-aza-bicyclic anxiolytic agents,1998-02-17,"Feb 17, 1998",1911.0,1.0,3,0,3,12,7,14704.0
1481,5721255,https://www.google.com/patents/US5721255,Substituted benzylamino nitrogen containing non-aromatic heterocycles,1998-02-24,"Feb 24, 1998",1912.0,9.0,18,5,21,57,6,14704.0
1482,5721271,https://www.google.com/patents/US5721271,Parasiticidal milbemycin derivatives,1998-02-24,"Feb 24, 1998",1913.0,4.0,9,4,1,30,4,14704.0
1483,5723488,https://www.google.com/patents/US5723488,Antiparasitic agents,1998-03-03,"Mar 3, 1998",1914.0,1.0,4,0,17,21,7,14704.0
1484,5726207,https://www.google.com/patents/US5726207,Protection of ischemic myocardium against reperfusion damage,1998-03-10,"Mar 10, 1998",1915.0,2.0,8,6,5,4,5,14704.0
1485,5728561,https://www.google.com/patents/US5728561,Genes encoding branched-chain alpha-ketoacid dehydrogenase complex from Streptomyces avermitilis,1998-03-17,"Mar 17, 1998",1916.0,1.0,1,4,9,24,5,14704.0
1486,5728704,https://www.google.com/patents/US5728704,Substituted pyridmidines for control of diabetic complications,1998-03-17,"Mar 17, 1998",1917.0,4.0,24,6,90,20,5,14704.0
1487,5728711,https://www.google.com/patents/US5728711,Treatment of H. pylori infections,1998-03-17,"Mar 17, 1998",1918.0,2.0,10,53,4,23,4,14704.0
1488,5731307,https://www.google.com/patents/US5731307,"Neuroleptic 2,7-disubtituted perhydro-1h-pyrido 1, 2-A!pyrazines",1998-03-24,"Mar 24, 1998",1919.0,1.0,9,6,13,8,5,14704.0
1489,D392562,https://www.google.com/patents/USD392562,Blister pack,1998-03-24,"Mar 24, 1998",1920.0,1.0,0,0,8,2,0,14704.0
1490,5733887,https://www.google.com/patents/US5733887,Antiparasitic agents,1998-03-31,"Mar 31, 1998",1921.0,1.0,5,4,10,17,4,14704.0
1491,5733937,https://www.google.com/patents/US5733937,Methods for alleviating symptoms of premenstrual syndrome and late luteal phase dysphoric disorder,1998-03-31,"Mar 31, 1998",1922.0,2.0,8,0,1,7,5,14704.0
1492,5734053,https://www.google.com/patents/US5734053,Purinone antianginal agents,1998-03-31,"Mar 31, 1998",1923.0,1.0,6,4,42,9,6,14704.0
1493,5736534,https://www.google.com/patents/US5736534,"4-heterocyclyl-substituted quinazoline derivatives, processes for their preparation and their use as anti-cancer agents",1998-04-07,"Apr 7, 1998",1924.0,1.0,10,1,78,42,3,14704.0
1494,5739279,https://www.google.com/patents/US5739279,"Peptidyl 4-amino-2,2-difluoro-3-oxo-1,6-hexanedioic acid derivatives as antiinflammatory agents",1998-04-14,"Apr 14, 1998",1925.0,1.0,2,10,7,13,4,14704.0
1495,5739280,https://www.google.com/patents/US5739280,Para-nitroanilide peptides,1998-04-14,"Apr 14, 1998",1926.0,2.0,2,2,1,8,5,14704.0
1496,5741790,https://www.google.com/patents/US5741790,Azetidines,1998-04-21,"Apr 21, 1998",1927.0,4.0,1,0,0,34,5,14704.0
1497,5741797,https://www.google.com/patents/US5741797,Heteroatom substituted alkyl benzylaminoquinuclidines,1998-04-21,"Apr 21, 1998",1928.0,1.0,4,0,5,12,5,14704.0
1498,5744480,https://www.google.com/patents/US5744480,Fluoroalkoxybenzylamino derivatives of nitrogen containing heterocycles,1998-04-28,"Apr 28, 1998",1929.0,3.0,2,0,4,49,5,14704.0
1499,5744483,https://www.google.com/patents/US5744483,Neuroprotective compounds,1998-04-28,"Apr 28, 1998",1930.0,2.0,22,29,7,17,3,14704.0
1500,5744488,https://www.google.com/patents/US5744488,Indole derivatives thromboxane A2 antagonists,1998-04-28,"Apr 28, 1998",1931.0,4.0,3,2,39,34,6,14704.0
1501,5747064,https://www.google.com/patents/US5747064,Psoriasis treatment,1998-05-05,"May 5, 1998",1932.0,4.0,6,0,11,20,5,14704.0
1502,5747465,https://www.google.com/patents/US5747465,Sugar derivatives of macrolides,1998-05-05,"May 5, 1998",1933.0,1.0,6,0,0,14,4,14704.0
1503,5747498,https://www.google.com/patents/US5747498,Alkynyl and azido-substituted 4-anilinoquinazolines,1998-05-05,"May 5, 1998",1934.0,2.0,9,0,766,27,14,14704.0
1504,5747501,https://www.google.com/patents/US5747501,Indole derivatives,1998-05-05,"May 5, 1998",1935.0,2.0,15,6,8,52,5,14704.0
1505,5750520,https://www.google.com/patents/US5750520,Antithrombotic amidinophenylalanine and amidinopyridylalanine derivatives,1998-05-12,"May 12, 1998",1936.0,3.0,2,4,73,15,5,14704.0
1506,5750535,https://www.google.com/patents/US5750535,Pharmaceutical agents for the treatment of disorders caused by helicobacter pylori or other spiral urease-positive gram-negative bacteria,1998-05-12,"May 12, 1998",1937.0,1.0,2,8,5,26,3,14704.0
1507,5750542,https://www.google.com/patents/US5750542,Benzisoxazole and benzisothizole derivatives as cholinesterase inhibitors,1998-05-12,"May 12, 1998",1938.0,3.0,26,34,26,32,5,14704.0
1508,5750707,https://www.google.com/patents/US5750707,Separation of the enantiomers of amlodipine via their diastereomeric tartrates,1998-05-12,"May 12, 1998",1939.0,1.0,14,10,39,5,7,14704.0
1509,5750794,https://www.google.com/patents/US5750794,Process for preparing chiral tetralone,1998-05-12,"May 12, 1998",1940.0,1.0,13,32,10,27,5,14704.0
1510,5753682,https://www.google.com/patents/US5753682,Imidazole lipoxygenase inhibitors,1998-05-19,"May 19, 1998",1941.0,3.0,4,0,1,35,5,14704.0
1511,5756462,https://www.google.com/patents/US5756462,Pore forming peptides from Geolycosa riogrande,1998-05-26,"May 26, 1998",1942.0,3.0,1,0,3,10,3,14704.0
1512,5756474,https://www.google.com/patents/US5756474,Non-aqueous oral-drench compositions containing avermectin compounds,1998-05-26,"May 26, 1998",1943.0,1.0,9,0,16,10,6,14704.0
1513,5760009,https://www.google.com/patents/US5760009,Spirostanyl glycosidal crystalline monohydrate,1998-06-02,"Jun 2, 1998",1944.0,4.0,13,66,16,10,5,14704.0
1514,5760011,https://www.google.com/patents/US5760011,Antibiotic macrolides,1998-06-02,"Jun 2, 1998",1945.0,3.0,10,12,21,9,4,14704.0
1515,5763454,https://www.google.com/patents/US5763454,"Crystal form of anhydrous 7-( 1α,5α,6α!-6-amino-3-azabicyclo 3.1.0!hex-3-yl)-6-fluoro-1-(2,4-difluorophenyl)-1,4-dihydro-4-oxo-1,8 naphthyridine-3-carboxylic acid, methanessulfonic acid salt",1998-06-09,"Jun 9, 1998",1946.0,5.0,5,0,11,26,5,14704.0
1516,5763467,https://www.google.com/patents/US5763467,Hypoglycemic hydroxyurea derivatives,1998-06-09,"Jun 9, 1998",1947.0,2.0,22,2,5,26,4,14704.0
1517,5763884,https://www.google.com/patents/US5763884,Spectrophotometric analysis,1998-06-09,"Jun 9, 1998",1948.0,3.0,10,4,9,7,5,14704.0
1518,5767133,https://www.google.com/patents/US5767133,Secondary amines as antidiabetic and antiobesity agents,1998-06-16,"Jun 16, 1998",1949.0,2.0,17,26,21,62,4,14704.0
1519,5767139,https://www.google.com/patents/US5767139,Indoles which have steroid 5-α reductase inhibitory activity,1998-06-16,"Jun 16, 1998",1950.0,4.0,1,0,12,29,5,14704.0
1520,5770594,https://www.google.com/patents/US5770594,Naphthyl-benzoxazepines or -benzothiazepines as squalene synthetase inhibitors,1998-06-23,"Jun 23, 1998",1951.0,3.0,3,0,11,42,5,14704.0
1521,5770611,https://www.google.com/patents/US5770611,Indole derivatives as 5HT1 -like agonists,1998-06-23,"Jun 23, 1998",1952.0,1.0,14,0,6,29,6,14704.0
1522,5773443,https://www.google.com/patents/US5773443,Triazole antifungal agents,1998-06-30,"Jun 30, 1998",1953.0,2.0,72,6,34,36,3,14704.0
1523,5773450,https://www.google.com/patents/US5773450,Fluoroalkoxybenzylamino derivatives of nitrogen containing heterocycles,1998-06-30,"Jun 30, 1998",1954.0,3.0,9,1,10,56,6,14704.0
1524,5773477,https://www.google.com/patents/US5773477,Combination therapy to treat osteoporosis - polyphosphonates and estrogen agonists,1998-06-30,"Jun 30, 1998",1955.0,2.0,10,1,13,15,4,14704.0
1525,5776735,https://www.google.com/patents/US5776735,Process for dienone macrolides,1998-07-07,"Jul 7, 1998",1956.0,3.0,2,6,10,29,5,14704.0
1526,5783572,https://www.google.com/patents/US5783572,Quinoxalinedione NMDA receptor antagonists,1998-07-21,"Jul 21, 1998",1957.0,5.0,5,4,12,16,6,14704.0
1527,5786212,https://www.google.com/patents/US5786212,Multiple integrative vectors and Yarrowia lipolytica transformants,1998-07-28,"Jul 28, 1998",1958.0,2.0,2,4,5,31,5,14704.0
1528,RE35865,https://www.google.com/patents/USRE35865,Preparation of glutaric acid derivatives,1998-07-28,"Jul 28, 1998",1959.0,1.0,1,9,0,18,4,14704.0
1529,5789408,https://www.google.com/patents/US5789408,Antiviral thiazoles,1998-08-04,"Aug 4, 1998",1960.0,3.0,9,0,0,35,4,14704.0
1530,5789415,https://www.google.com/patents/US5789415,Azacyclic-heterocyclic compounds as angiotension II receptor antagonists,1998-08-04,"Aug 4, 1998",1961.0,3.0,16,0,10,20,4,14704.0
1531,5789423,https://www.google.com/patents/US5789423,3- 5-substituted benzyl)amino!-2-phenylpiperidines as substance P antagonists,1998-08-04,"Aug 4, 1998",1962.0,2.0,1,6,2,5,5,14704.0
