,patent_no,url,title,issue_date,date,num_inventor,num_pc,num_npc,num_rb,num_class,num_le
3180,7902191,https://www.google.com/patents/US7902191,"Histamine H3 receptor antagonists, preparation and therapeutic uses",3/8/11,8-Mar-11,7,6,5,0,35,4
3181,7902356,https://www.google.com/patents/US7902356,Thiazolopyridinone derivates as MCH receptor antagonists,3/8/11,8-Mar-11,7,5,2,6,10,2
3182,7902372,https://www.google.com/patents/US7902372,Opioid receptor antagonists,3/8/11,8-Mar-11,4,21,6,0,77,1
3183,7910588,https://www.google.com/patents/US7910588,5-HT7 receptor antagonists,3/22/11,22-Mar-11,4,5,4,2,14,2
3184,7915424,https://www.google.com/patents/US7915424,Pyridyl derivatives and their use as mGlu5 antagonists,3/29/11,29-Mar-11,8,10,22,0,47,4
3185,7918824,https://www.google.com/patents/US7918824,Needled pharmaceutical delivery device with triggered automatic needle insertion and manually controlled pharmaceutical injection,4/5/11,5-Apr-11,5,21,0,9,12,5
3186,RE42274,https://www.google.com/patents/USRE42274,Cyclic peptide CXCR4 antagonists,4/5/11,5-Apr-11,3,2,5,0,7,2
3187,7927593,https://www.google.com/patents/US7927593,TGF-beta binding antibodies,4/19/11,19-Apr-11,3,2,8,3,22,1
3188,7932249,https://www.google.com/patents/US7932249,Olanzapine pamoate dihydrate,4/26/11,26-Apr-11,1,50,48,0,7,2
3189,7932274,https://www.google.com/patents/US7932274,3-indazolyl-4-pyridylisothiazoles,4/26/11,26-Apr-11,5,9,2,0,6,2
3190,7932284,https://www.google.com/patents/US7932284,Indole sulfonamide modulators of progesterone receptors,4/26/11,26-Apr-11,1,21,6,1,32,4
3191,7935722,https://www.google.com/patents/US7935722,Tetrahydrocarbazole derivatives useful as androgen receptor modulators,5/3/11,3-May-11,6,11,1,0,32,4
3192,7943670,https://www.google.com/patents/US7943670,Liquid formulations of ractopamine,5/17/11,17-May-11,3,4,3,1,20,4
3193,7943795,https://www.google.com/patents/US7943795,Vitamin D receptor modulators,5/17/11,17-May-11,4,12,21,0,15,4
3194,7951826,https://www.google.com/patents/US7951826,Pyrrolidine derivatives as histamine H3 receptor antagonists,5/31/11,31-May-11,8,6,0,0,12,2
3195,7954457,https://www.google.com/patents/US7954457,Dispenser,6/7/11,7-Jun-11,3,116,19,3,10,2
3196,7960419,https://www.google.com/patents/US7960419,Substituted carboxamides,6/14/11,14-Jun-11,6,6,5,0,7,3
3197,7964632,https://www.google.com/patents/US7964632,Methods of treatment using a prodrug of an excitatory amino acid,6/21/11,21-Jun-11,5,22,30,0,28,1
3198,7968585,https://www.google.com/patents/US7968585,Inhibitors of 11-beta-hydroxysteroid dehydrogenase 1,6/28/11,28-Jun-11,6,35,6,7,18,2
3199,7968587,https://www.google.com/patents/US7968587,Tetrahydrocyclopenta[b]indole compounds as androgen receptor modulators,6/28/11,28-Jun-11,4,17,12,0,6,2
3200,7968686,https://www.google.com/patents/US7968686,Glucagon receptor antagonists,6/28/11,28-Jun-11,3,10,28,6,11,6
3201,7981882,https://www.google.com/patents/US7981882,"6-N-linked heterocycle-substituted 2,3,4,5-tetrahydro-1H-benzo[d]azepines as 5-HT2C receptor agonists",7/19/11,19-Jul-11,8,21,16,0,19,2
3202,7981892,https://www.google.com/patents/US7981892,Disubstituted phthalazine hedgehog pathway antagonists,7/19/11,19-Jul-11,2,23,6,1,7,4
3203,7981918,https://www.google.com/patents/US7981918,Cyclohexylpyrazole-lactam derivatives as inhibitors of 11-beta-hydroxysteroid dehydrogenase 1,7/19/11,19-Jul-11,11,34,10,0,6,2
3204,7988660,https://www.google.com/patents/US7988660,Needle-free injection device,8/2/11,2-Aug-11,8,40,2,9,8,2
3205,7988678,https://www.google.com/patents/US7988678,Needle mounting assembly for a medication injection device,8/2/11,2-Aug-11,3,27,0,7,11,3
3206,7988970,https://www.google.com/patents/US7988970,Methods of treatment comprising administering an anti-sclerostin antibody,8/2/11,2-Aug-11,4,16,15,2,13,1
3207,7989457,https://www.google.com/patents/US7989457,"Glucagon receptor antagonists, preparation and therapeutic uses",8/2/11,2-Aug-11,9,3,3,2,25,2
3208,7989585,https://www.google.com/patents/US7989585,Chronic treatment regimen using glucagon-like insulinotropic peptides,8/2/11,2-Aug-11,3,6,3,0,18,1
3209,7994163,https://www.google.com/patents/US7994163,"6-substituted-2,3,4,5-tetrahydro-1H-benzo[d]azepines as 5-HT2C receptor agonists",8/9/11,9-Aug-11,8,21,16,0,22,2
3210,7994164,https://www.google.com/patents/US7994164,Mineralocorticoid receptor antagonists and methods of use,8/9/11,9-Aug-11,2,20,7,0,10,3
3211,7994176,https://www.google.com/patents/US7994176,Inhibitors of 11-beta-hydroxysteroid dehydrogenase 1,8/9/11,9-Aug-11,6,34,5,2,22,2
3212,7998977,https://www.google.com/patents/US7998977,Inhibitors of AKT (protein kinase B),8/16/11,16-Aug-11,6,4,1,0,7,4
3213,7998985,https://www.google.com/patents/US7998985,"1,5-diphenyl-3-pyridinylamino-1,5-dihydropyrrolidin-2-one as CB1 receptor modulator",8/16/11,16-Aug-11,1,3,9,2,8,4
3214,7998999,https://www.google.com/patents/US7998999,Cyclohexyl substituted pyrrolidinones as inhibitors of 11-beta-hydroxysteroid dehydrogenase 1,8/16/11,16-Aug-11,5,34,5,0,10,2
3215,8003102,https://www.google.com/patents/US8003102,Anti-CXCR4 antibodies,8/23/11,23-Aug-11,5,20,8,0,22,1
3216,8008296,https://www.google.com/patents/US8008296,"Histamine H3 receptor agents, preparation and therapeutic uses",8/30/11,30-Aug-11,9,5,0,0,20,1
3217,8008301,https://www.google.com/patents/US8008301,"Histamine H3 receptor agents, preparation and therapeutic uses",8/30/11,30-Aug-11,10,14,4,2,29,1
3218,8022033,https://www.google.com/patents/US8022033,Echinocandin/carbohydrate complexes,9/20/11,20-Sep-11,4,120,16,2,18,1
3219,8022062,https://www.google.com/patents/US8022062,"6-substituted 2,3,4,5-tetrahydro-1H-benzo[d]azepines as 5-HT2C receptor agonists",9/20/11,20-Sep-11,14,7,10,0,37,3
3220,8022065,https://www.google.com/patents/US8022065,Purine derivatives as kinase inhibitors,9/20/11,20-Sep-11,4,9,0,0,19,2
3221,8030302,https://www.google.com/patents/US8030302,Amidophenoxyindazoles useful as inhibitors of c-Met,10/4/11,4-Oct-11,6,7,0,3,19,2
3222,8030304,https://www.google.com/patents/US8030304,Thiazole pyrazolopyrimidines CRF1 receptor antagonists,10/4/11,4-Oct-11,7,8,5,3,25,2
3223,8030330,https://www.google.com/patents/US8030330,"Benzothiophenes, formulations containing same, and methods",10/4/11,4-Oct-11,6,36,29,0,11,2
3224,8044090,https://www.google.com/patents/US8044090,N-(2-arylethyl)benzylamines as antagonists of the 5-HT6 receptor,10/25/11,25-Oct-11,8,19,18,4,116,1
3225,8044207,https://www.google.com/patents/US8044207,Pyridinoylpiperidines as 5-HT1F agonists,10/25/11,25-Oct-11,1,45,6,0,30,3
3226,8048861,https://www.google.com/patents/US8048861,Pesticidal formulations,11/1/11,1-Nov-11,2,71,75,0,12,2
3227,8048884,https://www.google.com/patents/US8048884,Substituted piperazinyl pyrazines and pyridines as 5-HT7 receptor antagonists,11/1/11,1-Nov-11,5,3,1,0,22,2
3228,8049013,https://www.google.com/patents/US8049013,"5- [4-(azetidin-3-yloxy)-phenyl]-2-phenyl-5H-thiazolo[5,4-C] pyridin-4-one derivatives and their use as MCH receptor antagonists",11/1/11,1-Nov-11,5,2,2,0,4,5
3229,8057434,https://www.google.com/patents/US8057434,Injection apparatus having a needle cassette for delivering a pharmaceutical liquid,11/15/11,15-Nov-11,5,67,0,3,31,3
3230,8058425,https://www.google.com/patents/US8058425,Purine derivatives as kinase inhibitors,11/15/11,15-Nov-11,15,9,0,0,19,2
3231,8063035,https://www.google.com/patents/US8063035,Triazolyl aminopyrimidine compounds,11/22/11,22-Nov-11,9,10,1,2,13,5
3232,8063079,https://www.google.com/patents/US8063079,Cyclopropyl compounds,11/22/11,22-Nov-11,2,15,4,0,7,2
3233,8063188,https://www.google.com/patents/US8063188,Anti-myostatin antibodies,11/22/11,22-Nov-11,2,73,55,5,17,2
3234,8063212,https://www.google.com/patents/US8063212,Imidazolidinonyl aminopyrimidine compounds for the treatment of cancer,11/22/11,22-Nov-11,6,9,15,0,4,5
3235,8066995,https://www.google.com/patents/US8066995,Anti-myostatin antibodies,11/29/11,29-Nov-11,7,72,49,6,11,2
3236,8066999,https://www.google.com/patents/US8066999,PEGylated A‘_ fab,11/29/11,29-Nov-11,2,56,139,0,25,2
3237,8071776,https://www.google.com/patents/US8071776,Thienopyridines as allosteric potentiators of the M4 muscarinic receptor,12/6/11,6-Dec-11,2,2,6,0,5,3
3238,8076298,https://www.google.com/patents/US8076298,Treating acute renal failure with soluble thrombomodulin variants,12/13/11,13-Dec-11,3,2,4,0,5,3
3239,8076374,https://www.google.com/patents/US8076374,"Glucagon receptor antagonists, preparation and therapeutic uses",12/13/11,13-Dec-11,5,6,4,0,11,2
3240,8076514,https://www.google.com/patents/US8076514,Phenyl compounds and their use in the treatment of Type II diabetes,12/13/11,13-Dec-11,7,16,5,0,7,2
3241,8084261,https://www.google.com/patents/US8084261,Method for predicting responsiveness to a pharmaceutical therapy for obesity,12/27/11,27-Dec-11,1,6,10,0,9,2
3242,8084489,https://www.google.com/patents/US8084489,"Glucagon receptor antagonists, preparation and therapeutic uses",12/27/11,27-Dec-11,4,4,4,0,12,2
3243,8088776,https://www.google.com/patents/US8088776,Biphenyl amide lactam derivatives as inhibitors of 11-beta-hydroxysteroid dehydrogenase 1,1/3/12,3-Jan-12,15,34,6,0,34,2
3244,8088800,https://www.google.com/patents/US8088800,4-(5-aminomethyl)-indole-1-ylmethyl)-benzamide derivatives and related compounds as opioid receptor antagonists for the treatment of obesity,1/3/12,3-Jan-12,2,12,5,2,20,3
3245,8093302,https://www.google.com/patents/US8093302,Substituted tetralins as selective estrogen receptor-‘_ agonists,1/10/12,10-Jan-12,3,9,3,1,96,7
3246,8093353,https://www.google.com/patents/US8093353,Agents for treatment of HCV and methods of use,1/10/12,10-Jan-12,3,16,54,0,21,3
3247,8093383,https://www.google.com/patents/US8093383,P70 S6 kinase inhibitors,1/10/12,10-Jan-12,1,9,0,1,4,2
3248,8097652,https://www.google.com/patents/US8097652,AMPA receptor potentiators,1/17/12,17-Jan-12,1,3,1,0,8,2
3249,8101628,https://www.google.com/patents/US8101628,Imidazolidinonyl aminopyrimidine compounds for the treatment of cancer,1/24/12,24-Jan-12,6,9,17,0,5,5
3250,8101638,https://www.google.com/patents/US8101638,6-substituted nicotinamide derivatives as opioid receptor antagonists,1/24/12,24-Jan-12,3,8,0,0,23,2
3251,8101760,https://www.google.com/patents/US8101760,Glucocorticoid receptor modulator and methods of use,1/24/12,24-Jan-12,2,9,6,0,8,5
3252,8101761,https://www.google.com/patents/US8101761,"(E)-N-{3-[1-(8-fluoro-11H-10-OXA-1-AZA-dibenzo [A,D] cyclohepten-5ylidene)-propyl]-phenyl}-methanesulfonamide as glucocorticoid receptor modulator for the treatment of rheumatoid arthritis",1/24/12,24-Jan-12,2,11,11,0,8,5
3253,8101764,https://www.google.com/patents/US8101764,MCH receptor antagonists,1/24/12,24-Jan-12,8,3,2,0,4,5
3254,8106077,https://www.google.com/patents/US8106077,Compounds and methods for modulating FXR,1/31/12,31-Jan-12,11,4,0,2,14,4
3255,8106090,https://www.google.com/patents/US8106090,1-amino linked compounds,1/31/12,31-Jan-12,6,20,4,0,42,2
3256,8110191,https://www.google.com/patents/US8110191,Anti-IL-17 antibodies,2/7/12,7-Feb-12,6,7,10,13,13,3
3257,8110580,https://www.google.com/patents/US8110580,Thiophene pyrazolopyrimidine compounds,2/7/12,7-Feb-12,3,8,7,0,7,1
3258,8114854,https://www.google.com/patents/US8114854,"Crystalline forms of gemcitabine amide prodrug, compositions and use thereof",2/14/12,14-Feb-12,1,4,1,3,7,4
3259,8114872,https://www.google.com/patents/US8114872,Triazolyl aminopyrimidine compounds,2/14/12,14-Feb-12,10,9,4,0,10,4
3260,8114901,https://www.google.com/patents/US8114901,"Crystalline 2,5-dione-3-(1-methyl-1H-indol-3-yl)-4-[1-(pyridin-2-ylmethyl)piperidin-4-yl]-1H-indol-3-yl]-1H-pyrrole mono-hydrochloride",2/14/12,14-Feb-12,3,33,26,2,15,9
3261,8124776,https://www.google.com/patents/US8124776,Process and intermediates for preparing arzoxifene,2/28/12,28-Feb-12,6,2,0,0,5,4
3262,8128927,https://www.google.com/patents/US8128927,Methods of using TGF-‘_ 1 binding compositions,3/6/12,6-Mar-12,5,14,13,0,12,1
3263,8129518,https://www.google.com/patents/US8129518,Synthetic polysaccharide antigens for immunological intervention in disease,3/6/12,6-Mar-12,7,8,10,0,22,4
3264,8133907,https://www.google.com/patents/US8133907,Pyridine derivatives as dipeptedyl peptidase inhibitors,3/13/12,13-Mar-12,8,14,4,2,14,2
3265,8148387,https://www.google.com/patents/US8148387,AKT and P70 S6 kinase inhibitors,4/3/12,3-Apr-12,3,9,0,2,9,3
3266,8148498,https://www.google.com/patents/US8148498,DKK-1 antibodies,4/3/12,3-Apr-12,4,18,18,2,11,3
3267,8148534,https://www.google.com/patents/US8148534,Inhibitors of 11-beta-hydroxysteroid dehydrogenase 1,4/3/12,3-Apr-12,3,35,5,0,5,2
3268,8153624,https://www.google.com/patents/US8153624,Compounds and methods for modulating FXR,4/10/12,10-Apr-12,5,10,0,0,10,3
3269,8153683,https://www.google.com/patents/US8153683,Methods of treatment using a prodrug of an excitatory amino acid,4/10/12,10-Apr-12,2,22,34,0,28,1
3270,8153807,https://www.google.com/patents/US8153807,Inhibitors of 11-beta-hydroxysteroid dehydrogenase 1,4/10/12,10-Apr-12,7,35,5,0,13,1
3271,8168659,https://www.google.com/patents/US8168659,"1, 5-diphenyl-3-benzylamino-1, 5-dihydropyrrolidin-2-one as CB1 receptor modulators",5/1/12,1-May-12,7,3,9,0,8,4
3272,8173124,https://www.google.com/patents/US8173124,Method to treat using antagonistic anti-hTNFSF13b human antibodies,5/8/12,8-May-12,1,13,30,1,36,1
3273,8173695,https://www.google.com/patents/US8173695,Kappa selective opioid receptor antagonist,5/8/12,8-May-12,4,30,31,4,8,2
3274,8173821,https://www.google.com/patents/US8173821,Serotonin and norepinephrine reuptake inhibitor,5/8/12,8-May-12,7,9,4,0,7,4
3275,8178528,https://www.google.com/patents/US8178528,"Histamine H3 receptor agents, preparation and therapeutic uses",5/15/12,15-May-12,7,6,1,1,18,2
3276,8183340,https://www.google.com/patents/US8183340,GLP-1 pegylated compounds,5/22/12,22-May-12,6,20,3,3,9,4
3277,8183346,https://www.google.com/patents/US8183346,Anti-ferroportin 1 monoclonal antibodies and uses thereof,5/22/12,22-May-12,5,5,17,2,17,2
3278,8183388,https://www.google.com/patents/US8183388,Androgen receptor modulator and uses thereof,5/22/12,22-May-12,2,2,0,0,5,4
3279,8188069,https://www.google.com/patents/US8188069,Azepine derivatives as gamma-secretase inhibitors,5/29/12,29-May-12,4,5,0,1,7,5
3280,8202873,https://www.google.com/patents/US8202873,2-[4-(pyrazol-4-ylalkyl)piperazin-1-yl]-3-phenyl pyrazines as 5-HT7 receptor antagonists,6/19/12,19-Jun-12,12,2,1,0,17,3
3281,8207344,https://www.google.com/patents/US8207344,GPR119 agonists,6/26/12,26-Jun-12,5,2,0,0,9,2
3282,8216192,https://www.google.com/patents/US8216192,Module for a medication injection device,7/10/12,10-Jul-12,3,13,0,12,10,2
3283,8217032,https://www.google.com/patents/US8217032,Selective estrogen receptor modulators for the treatment of vasomotor symptoms,7/10/12,10-Jul-12,6,10,1,1,29,1
3284,8217148,https://www.google.com/patents/US8217148,c-Met antibodies,7/10/12,10-Jul-12,6,15,8,3,12,2
3285,8222205,https://www.google.com/patents/US8222205,Process for solubilizing glucagon-like peptide 1 compounds,7/17/12,17-Jul-12,4,6,4,0,14,2
3286,8222284,https://www.google.com/patents/US8222284,Stable formulations of thiadiazole derivative,7/17/12,17-Jul-12,5,4,0,0,8,4
3287,8227468,https://www.google.com/patents/US8227468,Cathepsin S inhibitor compounds,7/24/12,24-Jul-12,5,5,10,0,9,5
3288,8232289,https://www.google.com/patents/US8232289,Spiropiperidine compounds as ORL-1 receptor antagonists,7/31/12,31-Jul-12,7,15,13,2,7,3
3289,8252798,https://www.google.com/patents/US8252798,Purine compounds,8/28/12,28-Aug-12,4,11,0,2,19,3
3290,8252831,https://www.google.com/patents/US8252831,Imidazole-2-benzamide compounds useful for the treatment of osteoarthritis,8/28/12,28-Aug-12,3,11,9,2,6,4
3291,8257704,https://www.google.com/patents/US8257704,Anti-sclerostin antibodies,9/4/12,4-Sep-12,4,18,16,0,26,1
3292,8263772,https://www.google.com/patents/US8263772,MCH receptor antagonists,9/11/12,11-Sep-12,7,8,3,0,5,4
3293,8268780,https://www.google.com/patents/US8268780,Process for solubilizing glucagon-like peptide 1 compounds,9/18/12,18-Sep-12,4,6,4,0,14,1
3294,8268836,https://www.google.com/patents/US8268836,Compound useful as a c-Met inhibitor,9/18/12,18-Sep-12,1,6,3,2,7,4
3295,8268869,https://www.google.com/patents/US8268869,Vinyl indazolyl compounds,9/18/12,18-Sep-12,3,8,4,2,8,3
3296,8273742,https://www.google.com/patents/US8273742,Disubstituted phthalazine hedgehog pathway antagonists,9/25/12,25-Sep-12,3,21,6,0,7,2
3297,8273854,https://www.google.com/patents/US8273854,GLP-1 analog fusion proteins,9/25/12,25-Sep-12,4,18,24,0,15,2
3298,8278441,https://www.google.com/patents/US8278441,BACE inhibitors,10/2/12,2-Oct-12,2,6,0,28,9,2
3299,8288548,https://www.google.com/patents/US8288548,Oxazolo[5-4-b]pyridin-5-yl compounds,10/16/12,16-Oct-12,4,6,1,0,10,3
3300,8299024,https://www.google.com/patents/US8299024,Methods to restore glycemic control,10/30/12,30-Oct-12,2,2,24,1,8,8
3301,8299059,https://www.google.com/patents/US8299059,Crystalline compound and a process for its preparation,10/30/12,30-Oct-12,1,1,3,0,9,4
3302,8299060,https://www.google.com/patents/US8299060,"Trans-4-[[(5S)-5-[[[3,5-bis(trifluoromethyl)phenyl]methyl] (2-methyl-2H-tetrazol-5-yl)amino]-2,3,4,5-tetrahydro-7,9-dimethyl-1H-1-benzazepin-1-yl]methyl]-cyclohexanecarboxylic acid",10/30/12,30-Oct-12,4,21,12,0,7,3
3303,8299061,https://www.google.com/patents/US8299061,Inhibitors of diacylglycerol acyltransferase,10/30/12,30-Oct-12,8,20,0,0,9,5
3304,8314092,https://www.google.com/patents/US8314092,"Substituted [(5H-pyrrolo[2,1-c][1,4]benzodiazepin-11-yl)piperazin-1-yl]-2,2-dimethylpropanoic acid compounds as dual activity H1 inverse agonists/5-HT2A antagonists",11/20/12,20-Nov-12,5,6,7,0,7,3
3305,8314108,https://www.google.com/patents/US8314108,"5-(5-(2-(3-aminopropoxy)-6-methoxyphenyl)-1H-pyrazol-3-ylamino)pyrazine-2-carbonitrile, pharmaceutically acceptable salts thereof, or solvate of salts",11/20/12,20-Nov-12,4,9,4,1,10,2
3306,8318184,https://www.google.com/patents/US8318184,MGLU2 agonists,11/27/12,27-Nov-12,5,6,1,1,12,2
